Isomer_Name,Full_Algebraic_Signature
C.CCC(C1CCCCC1)C(C)(C)CC,053353A536264E349E57B6355829237AB5CBFF88FE1D77D6EE4274DC1755744F13A24AC38554D2763EEDD9EE6AD1182D799D54240ED3E57E69162A252BA37A1D13A24AC38554D2763EEDD9EE6AD1182D799D54240ED3E57E69162A252BA37A1D462F2BE537567CCA767C77E916B9D0839DDABD40E1F8D17548AA7E30BB0A654D462F2BE537567CCA767C77E916B9D0839DDABD40E1F8D17548AA7E30BB0A654D5781DBCC57B783F71BDF9BB7EC036FD2F2766E1BC92E6C9037A015BE910DDB1560299F902D8E7614068467BCC6DC034B5A97B0786A19E2CF77F312E9789E882561660B4B48316A4948EF87A3E0945D21438BF3CFB7B788372B89E7488A3598D7904D090A92E38A83A9D2A10673CC10E1A4183B5196B0555845DF56FC6890871DE7589666EF9C7550E0639E5B714A23D40728BF5A4017A18624C3B983F8A0F47AED2C6CE3E2E54E66D6596CFCDA07E68F546E050B58C58418218C58A5166FC838F3318A49B906E3617F5E2DF636505F7E625B5E4A959B594B62C8E3461B02562CF3318A49B906E3617F5E2DF636505F7E625B5E4A959B594B62C8E3461B02562CFA5C11AE9A6B6B12484072A7AEFB10CE80AB3B08B39D7409518B72C44EB5D61FFBF9EB82207B1C0EEE1CB48B5D68E098AF7B2EBA308ACEBE59C44C5A84E7E91E
CCC(C)C(C)(C)C(CC)(CC)C(C)C,1C28611ECFC41DA5E3CEFBFAA2B97387220CAB5A7A354BF7DA94B83F45594C1933228D2B267CFCF15622101B34A2F4B2B6977ADA3518ABF713DF813C04FDDED533228D2B267CFCF15622101B34A2F4B2B6977ADA3518ABF713DF813C04FDDED5628E1491A39B70EF32C8753FC14014F4EDBA202355AF216C2A4A5D66D260BE90628E1491A39B70EF32C8753FC14014F4EDBA202355AF216C2A4A5D66D260BE90829BEF18BC2BD42B28B4144F4CF3E4FA4DAFB8B33C6C8B941B1FAB0B12638F688D09888DED17128AE73171072AC4EE98D0B4A47C03F3F5AD0A646533AA4059B28D09888DED17128AE73171072AC4EE98D0B4A47C03F3F5AD0A646533AA4059B292E7B3B346C48A94FCA443A7EA94857895B1BC436FD43E69C4E7B0C87BBC21AA92E7B3B346C48A94FCA443A7EA94857895B1BC436FD43E69C4E7B0C87BBC21AA99B96C227C84F525AF2C6D1F32BD00956A935B77207D8A04513225D253C9461BA705D69B9505D550426D6200FC6BF5170DE6152862B1ED66B6A547D77DC72A26AAA51C7F07866ACA2D025C1FEBD7EAA8A59B2F242B266E96552E2A57DF513E4BD4306C4BAE40CB42DD3F9D73EE6E479F2EB89F3F46F5ED9BF03173EF107A97D6D70B092B0D73060820A2081F2A9FF59896C31F26658819220AEFA48C4A4874EA
CCC(C)C(CCC(C)C)C(C)C(C)C,036D93883C3B499964B53505E082FB2B88201D76349041ADE6D56907483948FD185EA92DC338FEC7CA4CB1142B1B5DF1D05A0A820EA22A9B2B0EDF1509CF90E91DE85480EF8A23381524FC7A08A144953BCAE635BE64A6ED22DD7F8363D64D571DE85480EF8A23381524FC7A08A144953BCAE635BE64A6ED22DD7F8363D64D57239686950BAE6FAF7E510D5E3E42C699FF66E66802D2D67CA94AD3A018E8116165B9A23FF5BFAA8B216C583D974D9580193EF9958392AC1A4005C277F0994D1865B9A23FF5BFAA8B216C583D974D9580193EF9958392AC1A4005C277F0994D187886C728BF51EC4A788F960DB45CB3701F0AC7994CAA4D4EA719BE34D7BB82E77BB3D050943720883B4FE6F4413EC81AB9456FC70E4B65F68FFCBB7BA06B644289B861D431C269986554029C40031B14A76867DD40B6709F0276DA76EFBDD71494007623B131203E21E83F749988FED4C13D4D83E847CBAC419494190A695585B7F0166B336EA092FCC711C7CF1E37A5E6EA3F83FAB1AEF935012A4158494319C73B9FE9249324244479B26323E3D623CDE0050552BF8D7B829C6B6ED1C4A057C85E10E195218A3A6FD28D375F56A0320139A30B83A2799DA237157E961FA03FF6AAA8FD974D4F122BE53E502F7D9536A666DFC0D42C546B7C8A118A5B9383EA
CCC(C)(CCC(C)C(C)C)CC(C)C,0AC4A843687E494DE7F9E486BB64932BA1299E1827220995E168460367FF01D20AC4A843687E494DE7F9E486BB64932BA1299E1827220995E168460367FF01D2134AFCB4043590D3215ED9541881344ED5E13026A86CDE92ACB5CC3E6CDF7649150F029A6E0FD26C7EA318670E1E3E268C97E93D9F95DBC27FAF73FD17411DF7552A0F5366A4DEDFD36F5230BC1ACF3EEC9767C51A0425340431E8D6E3FF78766B771CAB5BF2B26CE0CF96B44A26C48A1C0A4C0BB32373A5E1BBCF110A79D02B807E56DD70FE4EDA7479F5F040D571BE297BD3728416A0102DE70B674E43F2BF8B4462F81F96BBC13BCDC66C7ACFA6B662D02A301162869D522D63486E7D33E48B4462F81F96BBC13BCDC66C7ACFA6B662D02A301162869D522D63486E7D33E48C416B7E5F5132C4FF4636DC35791ADE234A21CE49549E41931010678A5E1394B9D24E6F12A52A06A4DCB05A697A088667DC8B47A785A121911A80883DF4FF24C053F310C9D4D9A3247B2470B61B4CACD5AD5E8A2E63614E829E96859C2F1EF8D6EF96A80EE8B5B54A69FCA8EB8D38C221EE4F857D6E406BD75E805934AB0EF5DE0B630E455D5BFF3305E9A12137022493FFE08F6B18DA42D270409DCF90DA22FBCFA20E24C9F834FA5B80BCBFF70FC2805D13D95DD10BFA6DB3674B18D81141
CCCCC(C)C(C)CCC(C)CCC,02E5D75ADF3021291AC53336BA9DE91C1F5C4E3B25AEDDC58B5CF45AEB8736EA03AFB0B5349691AF67F7B94460BC3070991FF84DEC1455E53FFBB84B5E8E8C0A0D10093C6A8CB37052FF24166FEE5B95B513AC933285D30626A8C0E4CF87EAA214F7581669BDD9E4C3222DB0392E8E176990006511F96C3E5F00C27105514E2B38F9D4E7EF238AA6A0ACA77A2A84756A60B6967D6FDCBC91650873966A31FB315C648227B68602EC2B670055B786A537485A7FFEBD66EE1837301ABB5C81E8A978818C5EA05B67139E7910DEADAEDB7E21EB9EEDB5D345BD391F9D9CA489BB5D7DF7075C1B957B70F8A1C1F26008A45ED0D76CDE103D796C7C3D0F4F4FC1DCF5A6EAEA12859F49F06AAC0216BB9951B73ACC79EE23A2CA2426F665CE7D5A4B0CA8424D1482BAEDCA917B4C1F759FA37380F88E85C5BE4585EAA100510D770CD7D0398B772A3D169339AA11CC1ED7E1ABB7EEC4874ACE6547300B1514F96DCEF0DF3E1560EC99A61CD66E28FDB55550F318518BEBC4A489D8F4D08A3DAAA8EBCFE7C517CE1007D308DD53A5A0E2330C19CB917CB23F432774ABDC2CB22E3FC031EE3E15AE29E6FEB111E501CD8B3D43B114B59934870201A366C37582600EB36CEF590BFE08F48666A49E1823B89080E7FE9C365F4EC7A13F79257A80A53C2303
CCCCC(CCC)CCCCC(C)C,10653019D0024931E9F3A47DC04039D33AA76CE50457EE9B89BCAEDD29ECDF9B43043F09220CCF846EBC743A11859B8ECB9F8E57ED72AF27F7D5D2A49309BBCE43458BFC296B89C05292DCC8B7596602C740018BFD9658BD4C27750E2E6331D94A78122D1155B3C835557FAC6A00E679253C16FB8BAAF0B20E210B0E06FA408C541FC58BD61362922B2D71B639AD748B4548CE7C2F40DF0B0A771624269CC2DD72487CD38768B86B9FB550A3221D9CE369BB04A2A31E9B43A447F42A36A57A38727ACE4E602F80C70219024986067F8173717E8388E6B693D3548E3DBD58841973A4FCB9096DEEBA88050021D9F8CBB86FFB6203C2DCB59CF2B9CE98EA17AE617D7E6271933F2EDDA52E66B9176186DAC1C0893B7BC81EA32BC5DCB6F352CF2C7D7E6271933F2EDDA52E66B9176186DAC1C0893B7BC81EA32BC5DCB6F352CF2C8E2651AADF8F63C8A8B9506CB9C6DCE3F3CA2791BFD98F1CFFA9381964AB2E78B03E882387B2B5D71DC52497EFBB31F7DCBD1B0F45E4FCC19C935A08C494D868B9CF2C57B1F9367A1F3A83CEE6F1BC6F63A6998645BBA4C709F5B8CFB9063849D8F6586820C47BA9EB047AB454715042C30619E2A74632A51BE89A8FC7616431E6253D9DA4BDA639814DFAF23FD7F5742C9AAD70A69551845CD9DC5462DA39B8
CC(C)CC(C)C.CC(C)C(=C)C(C)C,152585EF71C91DB540DB412669D8EECE753343503FBC4CBBA55E4B002E4283CA35B7253A7D18EFDE104E9879F3FD7BF4D3C90D7DB192EA709AE000F0A35AAFDB498BD96FDA69E93C8ABA84AD12B2C7D91AF383DD6C3C9A053709C8379714EAF3498BD96FDA69E93C8ABA84AD12B2C7D91AF383DD6C3C9A053709C8379714EAF357C14FBB7932EC36095F302ADEC47CF6520CC017F4F236A0D86355F6B6F7F74F57C14FBB7932EC36095F302ADEC47CF6520CC017F4F236A0D86355F6B6F7F74F9740F3439A5DF7AB506166F5DFC8A8618408BBDAAFD5E52267BA0DD3B6BAC8529740F3439A5DF7AB506166F5DFC8A8618408BBDAAFD5E52267BA0DD3B6BAC8529740F3439A5DF7AB506166F5DFC8A8618408BBDAAFD5E52267BA0DD3B6BAC8529740F3439A5DF7AB506166F5DFC8A8618408BBDAAFD5E52267BA0DD3B6BAC852FCA24BCE2FEFE580FAF0B04997ED3490F13FBA8B3953BE8F830BE7E56514D7FAFCA24BCE2FEFE580FAF0B04997ED3490F13FBA8B3953BE8F830BE7E56514D7FAFCA24BCE2FEFE580FAF0B04997ED3490F13FBA8B3953BE8F830BE7E56514D7FAFCA24BCE2FEFE580FAF0B04997ED3490F13FBA8B3953BE8F830BE7E56514D7FAFD4AFA5EEB6AC4386E4C08D9AD56CC200FC09A2607B2328A08FFF0C70A6DB32D
CCCCCCC(C)(CCC)CCCC,072CC848510CD9202246EC47602D71E4A36D0A577BFA248EB0BEE659F9E6FEE42B3503190CA3154567680BD1B73986EE933024E60E3F8EF80DDC683910D585F332ADF004389CF5231A57022E6AB8E030375D9B4651FDD2ECD34D751849CBC39A33BEE4832E81FCCDCE81429FEF4588E47CEE87F71A0943BEDE201DA6CED61A96483FE40F8FCEA42B33B49E237F82A31F48B96ACD2DB4448DE4071E7F97D937D34F561BC205F506F7B7CED9C58149BE3C79B4AAFE94B9A36AD52996ADB3E9411B5AF2B078D5A9E2F6E190657E8FCED22FC084CC761040DA0D33C4ABDA7E2D89036CBC11F3A312A24F54F6FADF554E619D6D9721D2F6C61545B40B43B72CDE4AF495E26251A3D58DCE0531AC5B87A90BF2EC58F2592B3E8C92A3541E732DF8210EA57A4DB7CD5CD5801855CCDE37D9756D2FFAA65259FADC10CB85B9611CD5DE26AFD65B8C69D337FF21936D9650A4F4782326F1E6B650372CE8C4803788D81B50E78F581972862DC1928215F5D61E46CC02D37D715DEE9F8A70DCA49BA858BEE6EAA3C6DCE10C15D7CE39B3B85016634CF35020BBF5B13A4B2E3DB7DF9E5579D6ECBABB58888F7C0CB3B5C1F0DFEEDD1FA1B3F306AD26522472EEC3E0E6D40FA0FAFCFE48E362307691A066255D55A97E611DF46547F16DB2823971F07B014870
CCC(C)CC(CC)C(C)(C)C(C)CC,3B2FBCFEDC2FF76D0353C05AF6627FC05131209348E1914FCAA7A5E04264B5DD4F9B6D33E98E58BD5371E1BBBFC9653CE47BCC96E60E648A80E03DB52461F3BC5ADF0E4B5446B8AF49104D1A6284C62BCE816CE17BA7C4396A56923F8DA2C78263081B19F7C06A6EA267304C1410CE07FE155365D936E0E1B965C09636F2B32469AB3B71E79C3F0A5AD6225914DED60A7F4FFEAAF70F2DDBF423B9434E20D5567B7893247A6E2E998E930A7925A262249552650EF8FAE1326A88F6144EAEB9FA879D3CC270C903941F259A6E2C721771AC766DAD93D1425BF63CEB4EDCE3BE2088884DD4911244B8AAF64566004ED3C688633C57546A5CF91FC97A277E25FB0D9C7CEF38477955A2BFA7A3FD6B3E1F6965F10240509BB395376BAE21A2C4D58F9C7CEF38477955A2BFA7A3FD6B3E1F6965F10240509BB395376BAE21A2C4D58FBB601F04432F212C7EA43B0CF8D30EAD1079BCFFCA3B5CEA044FC1D267BF474AC7D286AEFB97CFECB0FAC0DC863299205771F6C839F0EAFFCCC366317131C0C4DA01AA466D49D4A03A5C9EDEEC6D7865187AE690955B595009C9E5208E40252BE27125EAC609B859769499B93084DC4CFE41F25DD1359012D597EBEE09B0DC3DF6ED25495090EFB47D8917D44E5494487A8E9439FAB1A5301B698AD5563A535A
CCCC(C)(C)C(C)C(C)C(C)C(C)C,070D0506BE647595D39631EBF26C371A534ECDBD46BCA451FD13F20F26113DB109A5779F8692BE0F8B3A2443AAD09B1A93EE9EDB3E82A72CE1C301A05D5E8AA30FD52F1B57063B995338504B37850F2DDEAEDA9AE57F5398E3C1CFB701D43A6C12AA9BFF4AC810991D2536F25E49E8E5288460222DFEFC54CD61FED2DA45C33E12AA9BFF4AC810991D2536F25E49E8E5288460222DFEFC54CD61FED2DA45C33E21E52097FA5D0E5F734F096B1F05BFCA9CC2F4FDE818222D55972C5786085BD921E52097FA5D0E5F734F096B1F05BFCA9CC2F4FDE818222D55972C5786085BD956654C0711B8EFF04B29F7DB014A17CFFDDC829591F362FC7E368FCDB7782AB0596708FC7BF3C98863778C0349B029CFDB5F5BA8FA64F4F9654972455F4F28A15EAB678679E4EAD155B368224123A123BA15033211ABA88A981B9AB484C1BA4163C8A334BFEB50AF55BB6ACB4D8479BA27BCAAE8F14167F7A621E4C3E9D1A9696FC675FD06F9B1BC4CF8674BFE1FF5607CD6D90186E02A00B5E382BE2DAD697DA915A68868191C7FB4EF87B80E2D8FCDA8E6471DC4AA01FF2030F4106F018405B470C2E6052D57810492AC7A2E0D8A3055F076824B3450609EFE1479CF8EC899F1CB6337F8EB7BD2C4FB92D3A4346856B83001B7067C835896AB11BD5EA0AB62
CC.CCC(=C(C)C)CC.CC=C.C=C,49D622EC31E4DE58154FBF108F0BEE3B9A3FBD56C6134242FC3C56BD7CD30EFE49D622EC31E4DE58154FBF108F0BEE3B9A3FBD56C6134242FC3C56BD7CD30EFE5F8575337D6F5F5C7C2582361CE13C38ACCFD907E6612737081A76AB4DE0F5A976DFA2C2ECB3FC0B43151FD18C3198C688E8C25C972844B9A1B453AC4C28640EB570DC2253D3F8792DC8C6D8D35F7DC1C0AD360E2DC71282D00C53AC38646213C2CF44FCD3DAACA729897B53F1C73DFBBBD59E74D497E98B58DC1AE71D55D5C5C2CF44FCD3DAACA729897B53F1C73DFBBBD59E74D497E98B58DC1AE71D55D5C5C3842BFDC1CF515FB98230769CDA19192ED6267AD5B192797C1E4BC8E9ABFE0BC3842BFDC1CF515FB98230769CDA19192ED6267AD5B192797C1E4BC8E9ABFE0BCD0D68E44EF85E7D02B338F3A4854906334F840D3394B369FA39A67E51E26DBFDBDF0213B2198E24D22D5531B07F0AEC27784EC510C7843539E52BED29F5DEADDBDF0213B2198E24D22D5531B07F0AEC27784EC510C7843539E52BED29F5DEADDD6AEAB6B8DE471C241D97FC7A9036BDABAAD97B66FC8BF1B851A0E65D879A75E284D6EBC740E5A008CFE4B916CAD88857A770F73B910BA83F841A52D2CCDBFAE284D6EBC740E5A008CFE4B916CAD88857A770F73B910BA83F841A52D2CCDBFA
CC(C)CCCCCCCCCC(C)C,22A8517572905F103E205ECB1A00A0E87715554868412C533A46462F125C8A6522A8517572905F103E205ECB1A00A0E87715554868412C533A46462F125C8A65471D9FBB08B565629E68C8122559819F95DAD3DE540E3F72F8265FE97B6F4DBB51D6D6DB802B46ED87ECDA34FE053B4D2E1A0AD2EB9A46787AF82AB227DE050251D6D6DB802B46ED87ECDA34FE053B4D2E1A0AD2EB9A46787AF82AB227DE050273D0FDFC32D8102EBDB7DFE5FAC67BC8587E8E596F55A5CBE08C383822DE564473D0FDFC32D8102EBDB7DFE5FAC67BC8587E8E596F55A5CBE08C383822DE564473D0FDFC32D8102EBDB7DFE5FAC67BC8587E8E596F55A5CBE08C383822DE564473D0FDFC32D8102EBDB7DFE5FAC67BC8587E8E596F55A5CBE08C383822DE5644B5D7E3AD98BF6C0F4FB676BBB848AF9D1C65977ABB4FCD1A96FC13A891808AFBB5D7E3AD98BF6C0F4FB676BBB848AF9D1C65977ABB4FCD1A96FC13A891808AFBD6AE9E3C2459EBF8D35FAE86C1AAC203AD6B7E1547EF2236136F2076560B98C7D6AE9E3C2459EBF8D35FAE86C1AAC203AD6B7E1547EF2236136F2076560B98C7E122CB40E8FE504AFD0F6F4392393CD71DDC70B23B8157F2FD42275D2FC7070BE122CB40E8FE504AFD0F6F4392393CD71DDC70B23B8157F2FD42275D2FC7070B
CCC(C)(C)C(C)(C(C)C)C(C)(C)CC,0FF12721984A9B6AB359180527EDA063F2E09BD9F914D955B73E904A1D1E546811C2130CA6FE268495379ADA279AD6131850E1EDB15D94F959A46595B723D288321C8A33F1A413C900A78029BA2AE151C8BCA2C0FEC1EA9EDB8836277BB1B820321C8A33F1A413C900A78029BA2AE151C8BCA2C0FEC1EA9EDB8836277BB1B820C7B3B33C17EE11C6AD0484F5F89C2B1D8C8FB09FE127DB2407224DFE1B632B92C7B3B33C17EE11C6AD0484F5F89C2B1D8C8FB09FE127DB2407224DFE1B632B92D77663DB9B0D8CCD0A63A9B21F478C65E3346AE1FB4143A4E0F44434EFEEA4A0D77663DB9B0D8CCD0A63A9B21F478C65E3346AE1FB4143A4E0F44434EFEEA4A0D77663DB9B0D8CCD0A63A9B21F478C65E3346AE1FB4143A4E0F44434EFEEA4A0D77663DB9B0D8CCD0A63A9B21F478C65E3346AE1FB4143A4E0F44434EFEEA4A0DBA5C70CD1DBCC497C913BA087C2E85FB3B14C9FD9D18BDF94CC6E162EE33908DBA5C70CD1DBCC497C913BA087C2E85FB3B14C9FD9D18BDF94CC6E162EE33908E11EB854B8B8C55040D6C7D727EA3237C413D987D2A7E51A1A1F60557F205568E11EB854B8B8C55040D6C7D727EA3237C413D987D2A7E51A1A1F60557F205568EE605D90F0C1A703EE99CF9AAB0AC9C37ECAE574F29718E079A9AFD817D65C58
CCC(C)(C)C(C)(C)C(C)(C)C(C)(C)C,49D312A435D94386E7693585B61EBD250FFF33628818AD15FFAD044AD935C9E14C426BF06830A00916EF13D279742AD5F327F9EC643B65CB00257CE0C6E157CC540A56A55FDC4B85BF92FE08266D2C9DE1E37104BFAB40DF7644EB2E9650988076F71A7BD418D427A9420656C412DCE7AD5DD29303AB0ABF4C6BF84B928091DC76F71A7BD418D427A9420656C412DCE7AD5DD29303AB0ABF4C6BF84B928091DC948BC5F878F698F621815C67D9A719E31ADE4220E43E48D86AEB4092E6B35864948BC5F878F698F621815C67D9A719E31ADE4220E43E48D86AEB4092E6B35864AD15E280A9DA1581760D832D0E38EB7A930AC468F2880BAA4A8721BA6A473BB1B996ABEB6BBA35E8D431F0E7279322B47BDF3C19718348CC943B6A885F9788E2C6A623E15C26096B990EA6A1CCEFC088956952DCC19CCE5DF771411FD8A018AFC6A623E15C26096B990EA6A1CCEFC088956952DCC19CCE5DF771411FD8A018AFF1044D4730D8F0593ACD220BCBF28D051A64636C5F1564A4129C358FFC55A703F1044D4730D8F0593ACD220BCBF28D051A64636C5F1564A4129C358FFC55A703F1044D4730D8F0593ACD220BCBF28D051A64636C5F1564A4129C358FFC55A703FAD36731F7C3313ABB18E72B9C5B310FE777D80D54613DA7509D991C1E6B14A9
CCCC(C)(C)C(C)C(CC)(CC)CC,0922586E1414602F39F23D21E66CC45E094249F08083936EFA2ED0930BC3573611790D0DD8869B61D785E8A3CA823CFD8B27974916C6502046801D5BD11105F11E186D70E78C31AFE2E5BE440655D8AF10B3C6601EF9BB8811BC8ECD70CBB9442E1A1D5BCC844E3CF7B091CB0D47D07C21FAAB6C49F21C3F089E9D54DAE477512E1A1D5BCC844E3CF7B091CB0D47D07C21FAAB6C49F21C3F089E9D54DAE477515A3F6C229F3C3A404F7C11F5CE5AC905957FD5790FA1235EDEDEFDCC20E2095C5A3F6C229F3C3A404F7C11F5CE5AC905957FD5790FA1235EDEDEFDCC20E2095C5A3F6C229F3C3A404F7C11F5CE5AC905957FD5790FA1235EDEDEFDCC20E2095C688A8EA47402F41276BAAB9D86F6F373E61B17CB86D7B68EE597A9ED495E414888C7DFE0061170E0D553FE8C2941EFBA22E223171137742B9EE92A7AF8DC06E588C7DFE0061170E0D553FE8C2941EFBA22E223171137742B9EE92A7AF8DC06E588C7DFE0061170E0D553FE8C2941EFBA22E223171137742B9EE92A7AF8DC06E59A4BBA540F1B572C3E09ACF9BB75B513A7F8A6C704503B0F408082F9CB24DE9DAFFD3E6412E39208ED062C97ECADFDA662765DDCF66675FFDCA7767BE2BBA9C5D331209ED66AF82D3F45B25952081CE340714A15B58E6B360AF5D3A08818E9FB
CCCCCCCC(C)(CC)CC(C)C,1BD049B9D56DE4FA979BEC1FBD84497F1FDD29CAF7E1223E2586AB51BFFF7F1A26C776E609585F3C0F0273455E40F1664CACD41D4BA7C03CDD9905946B8F067726C776E609585F3C0F0273455E40F1664CACD41D4BA7C03CDD9905946B8F06772923E8E1ADADB4D57CE46447E0EA7FB28BEB903C94AEA48CE58844E5F71326DC4221584E3E70EC574BED2CF25842DD788897C3347EEA549BF778C4EE9243B52A49DC5CB66E5A9AC568890CADC3D98411793641893C89C12A9402C3F12E20FD75551C866F54D6275F8CF243B05806E7BEB91EE37E9B341399F549E94ED3C0071769543C2289170C9C4065A146393F6E33DB6F65D9778F85B31A32D9A00634589B7ADDF69F82C7C4D6B77EBDCF06EDB99F99A7C0276D0E577893777373EF2BA654889072A12FC33F16D0AFF83C83B38587AEA7D10A08FE78153E58D45CAEEC558FAF1A38F7757F8711514D8DA5E0D9B5A8D5E02542E3C03728B13878DCA80C6CAAAF470AB4521CDD4457E98D7A460593B907048CA444F0F52619F42FA50239A688B89E54F5029E813470857FCAFD87AB54BC81962AA8C5EC69343A84A79CCF881AB96FEFE0B658B670FB45A8152677B6B2DFFD784E29119C1AB1984F664895D050E686137521169570E42D50CC6E942D067590139FB67C4794784ADC99B7A7FF34
C.CC.CC.CC=C.CC=CC=CC=C,2A0612A3D8CA2B6C227D2F310719A135EB17B83A3FB0F451CC3812D6472F7C2749D622EC31E4DE58154FBF108F0BEE3B9A3FBD56C6134242FC3C56BD7CD30EFE49D622EC31E4DE58154FBF108F0BEE3B9A3FBD56C6134242FC3C56BD7CD30EFE49D622EC31E4DE58154FBF108F0BEE3B9A3FBD56C6134242FC3C56BD7CD30EFE49D622EC31E4DE58154FBF108F0BEE3B9A3FBD56C6134242FC3C56BD7CD30EFE58E07F8F5EA5ED9F1FEAD4666FEFA355DAF6EFF43FEB2BEDD7A41326ADA99A8161660B4B48316A4948EF87A3E0945D21438BF3CFB7B788372B89E7488A3598D764007A541DDB2FA230BB4BB7C3C44E6A90C09C3521240B744A3EAC0B6BF98B4D76DFA2C2ECB3FC0B43151FD18C3198C688E8C25C972844B9A1B453AC4C28640E92BB718E67BBE27C090D95092E99BD5C94E916EA4A95FCC7F790C7AF3A5BFF8CAD46284132CC097618C0A3290ECB92E9B211F00D72570DE1C1CED281D63B490CB5603877EC32587FF9E8197FD6D40769C2488D3A02317BE722B01DB5B03957E7C528D0AFEB389F8DB260D408C360DD5025C18A9CDB44C8343AECB01C1535149FCD0D68E44EF85E7D02B338F3A4854906334F840D3394B369FA39A67E51E26DBFDD6AEAB6B8DE471C241D97FC7A9036BDABAAD97B66FC8BF1B851A0E65D879A75
C.C.C=C.C=C.C=C.C=CCCCC=C,61660B4B48316A4948EF87A3E0945D21438BF3CFB7B788372B89E7488A3598D761660B4B48316A4948EF87A3E0945D21438BF3CFB7B788372B89E7488A3598D78F57E551E14953701ABA769EF0A5BDBD1C0A99B2320FA597775FA7F4379D0CA98F57E551E14953701ABA769EF0A5BDBD1C0A99B2320FA597775FA7F4379D0CA9A085070F54C4CF5905576E84BAFC7AF3A2FC84D5B5EB81E8DB13B9D4FD9BBA57BDAB026225B691F5363AD2FFA86CE96EE2B4B031CE3B73AA614A7D29B877734CBDAB026225B691F5363AD2FFA86CE96EE2B4B031CE3B73AA614A7D29B877734CD83243D156515D73112E75B8685D1A783D8DC17C3347E62FA94D60510774691BD83243D156515D73112E75B8685D1A783D8DC17C3347E62FA94D60510774691BE284D6EBC740E5A008CFE4B916CAD88857A770F73B910BA83F841A52D2CCDBFAE284D6EBC740E5A008CFE4B916CAD88857A770F73B910BA83F841A52D2CCDBFAE284D6EBC740E5A008CFE4B916CAD88857A770F73B910BA83F841A52D2CCDBFAE284D6EBC740E5A008CFE4B916CAD88857A770F73B910BA83F841A52D2CCDBFAE284D6EBC740E5A008CFE4B916CAD88857A770F73B910BA83F841A52D2CCDBFAE284D6EBC740E5A008CFE4B916CAD88857A770F73B910BA83F841A52D2CCDBFA
CCCC(C)(CC)C(CC)C(C)(C)CC,23D0354908DCCB1EA04219B483B7B011ED825F3CE33FF2EB51AC64F64F032B254E13E0D4C2EDD0C3519262E5A440913BF37C8DADDE3E6A91D05DB7506ADABFCD4FA3013A215FC390C2B29F55CE784EA4E86B86FE154EDD669A533777F546DAF25EAEADFCE8361C49808DE23557C869D0C00326069F348423863065B02685558A604892F18A6C0DE3E959AFB71C8236ACB30DB496AB94A848C4CF5CC9B416090C604892F18A6C0DE3E959AFB71C8236ACB30DB496AB94A848C4CF5CC9B416090C65785975161552F5A064ECF02A55664FA2459F72A9CBEDFF87B0A919FE90BD6B693DDFC2918A79430CEF6468092914A443989B25800CF070D3748157478739A66B439A6E44F76300CC28B9E8F67A14F77A08FF8A3DF588CA9C804B5B972D0B517224CF31D393BE25366CD6AC86601536D797183058B59F0D06EFAB8061C41D2872F2882E09E6444939AF8A0001F000E37644477B152928D37F0D1DEDD1FAF7467624FAA387B864343183D12428063F55297746E5BD4D06DECF2189DC06A8BEC3B6AC93B0EF23AF485A1CC44E7D0EB9B253A3331BFE7617E99F20C93985B2DC20DAF705BDDD73CA850D963D8C3546AC6D18911D907C243B8D2DF5AE5DAF178013ECBAD43A1842B90F83467C252AF8873D3D3984D079BDAF389E31151984D8F713
CCCCCCCC(C)C(CC)C(C)C,0B0E90AE025ABC6892C1D6D9B87557EFD258CBAA77ABE989A9AE0DB3B7055D852106F41B0672AB673D9CBD1DFDD7ED41B4EAA37C35BF6E87298EC21FC059E8BD23A32CF4F5F976AE02686A25BF43B8AB53439941B380DF4E2726E94905FE976E3D87A54A821E5BC77D35B0BAD44E4D7D84448AC07D8AF9DEFC17A23F1C83387D4963656EB0E274C935325867F514A02DBCBBA5902E8BF4554D741B78086F330B9F020D4791273792904588D658AA1701F6FB447F5956A1C2209C0C9CB5D24ACCAA36A23664344A0E8ECB5D3DD22DF683B612E1F057409A051FA0C4DADCE141B9BA7061713A76C8016573D570118D3514850EA505ED65FC92D17167585BE203F7CD8272432DAA293A68CC75C6E8AA3DBC470F8CF86C93BDF76D67573BFF72684BCFDC4998C650DDCD91682145FAABBE069E58E9ADD2718C47EC7283F3F6D157FFD2D60BEC8E632BC6F370C2632C87EF309D0FE9CC68345C82592E492E1DFFC2A7D859A538A03D847C467646ACA3A1342AA30D688570DF7C8D997CF9BD0D8F1B5AD859A538A03D847C467646ACA3A1342AA30D688570DF7C8D997CF9BD0D8F1B5AE3C666D11C1B190FCFE0DEF856037A574312CA3B233BA630465C5FCD6D51753DF880B29398F12667015C7AF6801EA078437EC794D844624FC8A4F1D46340FA8B
